asset_id,type,material,install_year,length_m,lat,lon,traffic_load,soil_type,slope_grade,region,tree_density,snapshot_date,rainfall_mm,avg_temp_c,soil_moisture,traffic_index,age_years,num_prev_failures,avg_time_between_repairs_days,maintenance_due_in_days,monthly_failure_prob,failure_next_30d,failure_type_predicted,risk_score,recommended_action,recommended_priority,estimated_cost_usd,downtime_hours,emergency_response
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-02-04,415.97,7.5,0.819,0.86,25,1,9125.0,143,0.4941,0,none,medium,inspect_soon,3,17966.75,0.0,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-03-06,383.26,15.0,0.692,1.02,25,2,60.0,163,0.4833,1,electrical,medium,inspect_soon,2,16373.76,23.99,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-04-05,379.71,22.5,0.796,1.07,25,3,45.0,222,0.4905,1,mechanical,medium,inspect_soon,2,15805.13,7.85,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-05-05,159.09,27.99,0.129,1.08,25,3,45.0,159,0.4739,0,none,medium,inspect_soon,2,21369.3,0.0,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-06-04,236.65,30.0,0.624,0.98,25,4,50.0,174,0.4837,1,mechanical,medium,inspect_soon,3,15043.55,12.5,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-07-04,283.8,27.99,0.552,0.84,25,4,50.0,150,0.4864,0,none,medium,inspect_soon,3,16906.15,0.0,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-08-03,91.03,22.5,0.21,1.09,25,4,50.0,121,0.4616,0,none,medium,inspect_soon,2,15312.99,0.0,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-09-02,113.6,15.0,0.103,0.86,25,4,50.0,84,0.4564,0,none,medium,inspect_soon,2,17370.66,0.0,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-10-02,158.98,7.5,0.227,1.07,25,4,50.0,92,0.4684,0,none,medium,inspect_soon,3,20153.13,0.0,0
A_241,pump_station,steel,2000,5.33,37.640579,-121.973826,1,clay,0.0371,Milpitas,low,2025-11-01,103.72,2.01,0.087,1.05,25,5,75.0,217,0.4684,1,mechanical,medium,inspect_soon,2,18472.47,3.92,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2024-12-06,259.33,0.0,0.372,1.93,7,0,999.0,179,0.3709,0,none,medium,inspect_soon,2,9492.99,0.0,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-01-05,355.64,2.01,0.586,2.06,8,1,2920.0,169,0.3836,1,leak,medium,inspect_soon,2,10779.39,35.48,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-02-04,390.59,7.5,0.979,2.03,8,2,30.0,195,0.3816,1,leak,medium,inspect_soon,3,8868.88,35.44,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-03-06,333.48,15.0,0.838,2.11,8,2,30.0,159,0.3683,0,none,medium,inspect_soon,3,7808.93,0.0,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-04-05,357.49,22.5,0.598,1.64,8,3,45.0,152,0.3782,1,leak,medium,inspect_soon,3,11053.69,25.72,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-05-05,304.67,27.99,0.612,1.65,8,4,40.0,170,0.3785,1,corrosion,medium,inspect_soon,3,9352.79,45.11,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-06-04,255.22,30.0,0.356,2.16,8,4,40.0,164,0.3755,0,none,medium,inspect_soon,3,7687.72,0.0,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-07-04,192.74,27.99,0.14,1.86,8,4,40.0,102,0.3673,0,none,medium,inspect_soon,3,8842.09,0.0,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-08-03,146.25,22.5,0.345,1.81,8,5,52.5,193,0.3571,1,corrosion,medium,inspect_soon,3,10703.09,46.15,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-09-02,162.71,15.0,0.305,2.02,8,6,48.0,196,0.3513,1,leak,medium,inspect_soon,3,9592.09,8.95,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-10-02,122.48,7.5,0.289,1.65,8,6,48.0,146,0.3547,0,none,medium,inspect_soon,3,10503.62,0.0,0
A_242,water_line,steel,2017,275.85,37.518179,-122.035198,2,sand,0.0344,Milpitas,low,2025-11-01,247.45,2.01,0.421,1.94,8,7,50.0,182,0.3727,1,leak,medium,inspect_soon,3,8615.36,27.87,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2024-12-06,212.34,0.0,0.527,3.43,17,0,999.0,43,0.4612,0,none,medium,inspect_soon,2,11235.74,0.0,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-01-05,225.16,2.01,0.527,2.41,18,0,999.0,90,0.4655,0,none,medium,inspect_soon,2,9341.92,0.0,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-02-04,401.22,7.5,1.039,3.57,18,0,999.0,357,0.4776,0,none,medium,inspect_soon,2,7965.48,0.0,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-03-06,280.21,15.0,0.514,3.44,18,1,6570.0,157,0.458,1,leak,medium,inspect_soon,3,11366.08,18.36,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-04-05,325.84,22.5,0.353,3.0,18,1,6570.0,133,0.4701,0,none,medium,inspect_soon,3,11285.06,0.0,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-05-05,228.18,27.99,0.228,3.48,18,1,6570.0,122,0.4658,0,none,medium,inspect_soon,3,10388.43,0.0,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-06-04,289.95,30.0,0.199,3.16,18,1,6570.0,97,0.474,0,none,medium,inspect_soon,3,10400.82,0.0,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-07-04,207.93,27.99,0.161,3.3,18,2,120.0,179,0.4638,1,burst,medium,inspect_soon,2,11339.27,22.15,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-08-03,99.81,22.5,0.165,3.45,18,2,120.0,180,0.4475,0,none,medium,inspect_soon,3,11207.79,0.0,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-09-02,163.33,15.0,0.198,3.2,18,3,90.0,191,0.4463,1,leak,medium,inspect_soon,3,8270.11,8.6,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-10-02,194.84,7.5,0.27,3.45,18,4,70.0,189,0.457,1,burst,medium,inspect_soon,3,9116.39,26.36,0
A_243,water_line,PVC,2007,115.88,37.60902,-121.788958,3,mixed,0.0527,"Castro, SF",high,2025-11-01,197.52,2.01,0.466,3.55,18,5,60.0,170,0.4627,1,burst,medium,inspect_soon,2,9963.5,40.83,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2024-12-06,252.76,0.0,0.639,1.09,5,1,1825.0,161,0.3603,1,electrical,medium,inspect_soon,2,16050.52,5.4,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-01-05,332.17,2.01,0.857,1.17,6,1,2190.0,133,0.3712,0,none,medium,inspect_soon,3,15541.11,0.0,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-02-04,350.93,7.5,0.678,1.17,6,1,2190.0,106,0.3676,0,none,medium,inspect_soon,2,15461.79,0.0,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-03-06,372.21,15.0,0.347,0.92,6,1,2190.0,66,0.3622,0,none,medium,inspect_soon,3,15528.68,0.0,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-04-05,333.13,22.5,0.888,1.11,6,1,2190.0,54,0.3658,0,none,medium,inspect_soon,2,15068.22,0.0,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-05-05,389.16,27.99,0.653,0.85,6,1,2190.0,35,0.3769,0,none,medium,inspect_soon,2,17762.96,0.0,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-06-04,246.53,30.0,0.654,0.89,6,2,180.0,186,0.3647,1,structural,medium,inspect_soon,2,17540.36,28.66,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-07-04,207.4,27.99,0.229,1.01,6,3,105.0,194,0.3587,1,mechanical,medium,inspect_soon,3,15572.18,35.38,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-08-03,133.88,22.5,0.189,0.99,6,3,105.0,144,0.3459,0,none,medium,inspect_soon,2,20647.23,0.0,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-09-02,155.18,15.0,0.244,0.9,6,4,90.0,182,0.3405,1,electrical,medium,inspect_soon,2,19730.48,29.32,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-10-02,162.35,7.5,0.36,1.11,6,4,90.0,148,0.3487,0,none,medium,inspect_soon,3,15931.76,0.0,0
A_244,pump_station,concrete,2019,10.34,37.231812,-122.347133,1,mixed,0.0124,"Castro, SF",medium,2025-11-01,222.15,2.01,0.202,0.97,6,4,90.0,146,0.3602,0,none,medium,inspect_soon,3,18659.26,0.0,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2024-12-06,202.25,0.0,0.293,2.17,50,0,999.0,154,0.5702,0,none,medium,inspect_soon,3,23111.53,0.0,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-01-05,316.14,2.01,0.689,2.19,51,1,18615.0,217,0.5846,1,mechanical,medium,inspect_soon,3,21538.77,46.28,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-02-04,395.96,7.5,0.468,2.34,51,1,18615.0,173,0.5871,0,none,medium,inspect_soon,3,19758.73,0.0,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-03-06,294.31,15.0,0.344,1.9,51,2,60.0,202,0.5694,1,mechanical,medium,inspect_soon,2,15672.29,28.1,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-04-05,325.01,22.5,0.622,1.85,51,3,45.0,202,0.58,1,electrical,medium,inspect_soon,2,22363.44,31.47,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-05-05,289.38,27.99,0.374,1.78,51,3,45.0,177,0.5819,0,none,medium,inspect_soon,2,20617.76,0.0,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-06-04,206.26,30.0,0.176,2.15,51,4,50.0,163,0.5756,1,mechanical,medium,inspect_soon,3,17285.51,37.84,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-07-04,151.26,27.99,0.284,1.76,51,5,45.0,170,0.5681,1,mechanical,medium,inspect_soon,3,21239.73,9.86,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-08-03,221.03,22.5,0.156,1.7,51,6,42.0,181,0.5696,1,mechanical,medium,inspect_soon,2,18947.5,35.32,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-09-02,160.29,15.0,0.37,1.71,51,6,42.0,140,0.556,0,none,medium,inspect_soon,2,19755.84,0.0,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-10-02,151.24,7.5,0.179,1.68,51,7,45.0,169,0.5626,1,mechanical,medium,inspect_soon,2,17723.38,4.97,0
A_245,pump_station,concrete,1974,8.07,37.865288,-121.798763,2,loam,0.0663,Palo Alto Downtown,medium,2025-11-01,189.77,2.01,0.161,1.71,51,7,45.0,188,0.572,0,none,medium,inspect_soon,3,18696.79,0.0,0
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2024-12-06,106.2,0.0,0.237,1.09,63,1,22995.0,167,0.7106,1,pothole,high,schedule_repair,3,6451.53,40.56,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-01-05,263.57,2.01,0.312,0.92,64,2,30.0,158,0.7243,1,crack,high,schedule_repair,3,7298.33,42.91,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-02-04,384.73,7.5,0.675,0.83,64,3,30.0,213,0.731,1,crack,high,schedule_repair,4,7408.82,22.55,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-03-06,375.63,15.0,0.463,1.01,64,4,30.0,200,0.7226,1,pothole,high,schedule_repair,4,7200.43,41.35,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-04-05,405.47,22.5,0.606,1.04,64,5,30.0,208,0.733,1,subsidence,high,schedule_repair,5,7039.64,34.1,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-05-05,318.92,27.99,0.241,0.96,64,5,30.0,166,0.7299,0,none,high,schedule_repair,4,6608.77,0.0,0
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-06-04,238.42,30.0,0.491,1.14,64,6,36.0,181,0.7238,1,crack,high,schedule_repair,4,5713.19,28.33,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-07-04,308.34,27.99,0.794,0.94,64,7,35.0,173,0.7288,1,pothole,high,schedule_repair,4,5616.0,34.0,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-08-03,116.67,22.5,0.129,1.17,64,8,34.3,169,0.7042,1,crack,high,schedule_repair,4,7618.34,19.83,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-09-02,218.76,15.0,0.41,0.88,64,9,33.8,181,0.7069,1,pothole,high,schedule_repair,3,6093.66,47.52,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-10-02,102.33,7.5,0.208,1.07,64,10,33.3,215,0.7027,1,crack,high,schedule_repair,5,7083.33,20.51,1
A_246,road,gravel,1961,41.95,37.51896,-122.041881,1,sand,0.0353,South Berkeley,high,2025-11-01,248.3,2.01,0.178,0.99,64,11,33.0,156,0.7228,1,crack,high,schedule_repair,5,7939.34,20.68,1
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2024-12-06,209.37,0.0,0.509,3.51,40,1,14600.0,194,0.5159,1,structural,medium,inspect_soon,2,15137.67,47.69,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-01-05,284.37,2.01,0.62,3.22,41,2,30.0,207,0.5264,1,mechanical,medium,inspect_soon,2,15312.87,27.55,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-02-04,345.79,7.5,0.917,3.49,41,3,30.0,204,0.5271,1,electrical,medium,inspect_soon,3,19769.47,23.35,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-03-06,368.5,15.0,0.719,3.08,41,4,30.0,164,0.5219,1,mechanical,medium,inspect_soon,3,17540.87,21.56,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-04-05,315.39,22.5,0.211,2.68,41,5,30.0,187,0.524,1,electrical,medium,inspect_soon,3,19802.91,12.31,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-05-05,340.38,27.99,0.691,3.41,41,6,30.0,184,0.532,1,electrical,medium,inspect_soon,2,21878.03,21.71,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-06-04,252.73,30.0,0.496,2.73,41,6,30.0,141,0.5253,0,none,medium,inspect_soon,3,20078.51,0.0,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-07-04,160.37,27.99,0.242,3.55,41,7,35.0,155,0.514,1,mechanical,medium,inspect_soon,2,20721.44,19.61,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-08-03,144.8,22.5,0.363,3.32,41,8,34.3,194,0.507,1,electrical,medium,inspect_soon,2,22248.07,29.12,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-09-02,157.29,15.0,0.228,3.36,41,8,34.3,163,0.5007,0,none,medium,inspect_soon,2,15158.9,0.0,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-10-02,167.68,7.5,0.34,2.8,41,8,34.3,138,0.5093,0,none,medium,inspect_soon,2,18035.0,0.0,0
A_247,pump_station,composite,1984,10.96,37.394167,-122.430691,3,gravel,0.0371,"Castro, SF",low,2025-11-01,189.13,2.01,0.403,3.29,41,8,34.3,85,0.5169,0,none,medium,inspect_soon,3,16488.93,0.0,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2024-12-06,180.52,0.0,0.136,2.07,44,1,16060.0,212,0.5781,1,electrical,medium,inspect_soon,3,16878.71,23.81,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-01-05,360.36,2.01,0.439,2.3,45,2,30.0,157,0.599,1,electrical,medium,inspect_soon,3,16458.79,43.34,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-02-04,324.06,7.5,0.426,2.19,45,2,30.0,140,0.5899,0,none,medium,inspect_soon,3,16116.95,0.0,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-03-06,419.9,15.0,0.547,1.86,45,3,45.0,162,0.592,1,mechanical,medium,inspect_soon,3,19489.57,46.03,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-04-05,339.89,22.5,0.471,2.25,45,4,40.0,158,0.5915,1,structural,medium,inspect_soon,3,16057.88,29.72,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-05-05,310.98,27.99,0.828,1.68,45,4,40.0,139,0.5941,0,none,medium,inspect_soon,3,20777.98,0.0,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-06-04,287.32,30.0,0.257,1.85,45,5,45.0,178,0.5937,1,structural,medium,inspect_soon,2,21125.35,4.43,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-07-04,213.27,27.99,0.425,1.65,45,6,42.0,208,0.5843,1,electrical,medium,inspect_soon,2,15921.72,7.8,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-08-03,239.67,22.5,0.284,2.18,45,6,42.0,180,0.5815,0,none,medium,inspect_soon,3,20018.79,0.0,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-09-02,227.68,15.0,0.507,2.2,45,7,45.0,181,0.5728,1,electrical,medium,inspect_soon,2,22886.64,21.57,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-10-02,85.52,7.5,0.187,1.76,45,7,45.0,135,0.5661,0,none,medium,inspect_soon,3,16150.06,0.0,0
A_248,pump_station,steel,1980,9.69,37.524589,-122.281983,2,sand,0.0119,"Castro, SF",medium,2025-11-01,234.7,2.01,0.381,2.25,45,8,47.1,172,0.5865,1,electrical,medium,inspect_soon,2,21266.09,20.49,0
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2024-12-06,259.03,0.0,0.343,3.54,58,1,21170.0,159,0.7259,1,structural,high,schedule_repair,3,20548.58,16.11,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-01-05,256.86,2.01,0.63,2.93,59,2,30.0,181,0.7287,1,electrical,high,schedule_repair,5,24065.74,9.52,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-02-04,333.56,7.5,0.525,3.34,59,3,30.0,197,0.7309,1,electrical,high,schedule_repair,5,19543.24,3.24,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-03-06,408.83,15.0,0.836,2.77,59,4,30.0,184,0.7309,1,electrical,high,schedule_repair,4,18817.43,46.89,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-04-05,293.01,22.5,0.474,2.96,59,5,30.0,182,0.7268,1,mechanical,high,schedule_repair,4,23078.16,10.26,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-05-05,327.04,27.99,0.717,2.7,59,6,30.0,181,0.7357,1,electrical,high,schedule_repair,3,20079.93,13.94,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-06-04,225.67,30.0,0.298,2.91,59,7,30.0,189,0.7276,1,mechanical,high,schedule_repair,5,17644.23,6.16,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-07-04,160.7,27.99,0.278,3.57,59,8,30.0,220,0.7191,1,electrical,high,schedule_repair,5,20689.72,29.78,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-08-03,204.45,22.5,0.154,3.36,59,9,30.0,186,0.7179,1,electrical,high,schedule_repair,5,23827.55,12.71,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-09-02,196.36,15.0,0.521,3.22,59,10,30.0,162,0.7096,1,electrical,high,schedule_repair,5,23529.05,11.48,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-10-02,77.41,7.5,0.173,2.46,59,11,30.0,162,0.7052,1,structural,high,schedule_repair,5,17129.01,26.49,1
A_249,pump_station,concrete,1966,14.2,37.608559,-122.530039,3,clay,0.0423,Milpitas,high,2025-11-01,161.75,2.01,0.12,2.62,59,12,30.0,203,0.7192,1,electrical,high,schedule_repair,3,22583.47,23.01,1
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2024-12-06,265.64,0.0,0.181,2.77,59,1,21535.0,214,0.6716,1,subsidence,high,schedule_repair,3,7237.62,35.13,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-01-05,294.88,2.01,0.323,2.54,60,1,21900.0,175,0.6775,0,none,high,schedule_repair,3,5840.19,0.0,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-02-04,343.36,7.5,0.872,2.61,60,1,21900.0,148,0.6768,0,none,high,schedule_repair,4,7717.84,0.0,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-03-06,396.97,15.0,0.8,2.84,60,2,90.0,208,0.6747,1,pothole,high,schedule_repair,5,7804.4,2.46,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-04-05,390.08,22.5,0.58,3.26,60,2,90.0,170,0.6815,0,none,high,schedule_repair,3,6568.61,0.0,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-05-05,283.66,27.99,0.51,3.26,60,2,90.0,137,0.6764,0,none,high,schedule_repair,3,5428.48,0.0,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-06-04,248.37,30.0,0.451,2.85,60,2,90.0,101,0.6748,0,none,high,schedule_repair,5,6899.71,0.0,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-07-04,303.67,27.99,0.726,2.52,60,3,105.0,198,0.6784,1,subsidence,high,schedule_repair,4,5908.27,41.82,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-08-03,50.0,22.5,0.1,2.81,60,4,80.0,170,0.6475,1,crack,high,schedule_repair,3,7165.92,17.07,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-09-02,148.08,15.0,0.201,3.16,60,5,67.5,195,0.6498,1,crack,high,schedule_repair,4,5894.98,38.22,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-10-02,217.17,7.5,0.351,3.3,60,6,60.0,198,0.6642,1,pothole,high,schedule_repair,3,7219.18,8.8,0
A_250,road,concrete,1965,484.2,37.882076,-121.71241,3,clay,0.0298,Milpitas,low,2025-11-01,258.73,2.01,0.564,3.06,60,7,55.0,158,0.6739,1,pothole,high,schedule_repair,4,7458.94,16.21,0
A_251,water_line,cast_iron,1993,91.32,37.688713,-122.117513,3,loam,0.0484,Milpitas,low,2024-12-06,221.09,0.0,0.424,3.05,31,1,11315.0,171,0.5671,1,corrosion,medium,inspect_soon,2,10053.75,34.52,0
